Index,Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
13672,Estimates,Belgium,,56,BEL,BE,56.0,Country/Area,926,2009.0,126.972,126.6185,125.2305,123.7495,121.4965,119.0325,117.3485,118.1515,120.0135,120.1405,119.7605,121.054,122.221,121.836,121.9055,124.6385,129.2655,132.604,133.6825,132.554,131.7135,131.366,131.3,130.8685,131.0565,133.229,135.934,139.3355,141.393,141.6045,140.639,139.3505,138.225,137.0235,138.4265,142.7105,147.685,152.4655,155.042,154.869,154.1495,154.913,158.1085,162.2855,166.5135,167.287,163.938,162.429,161.2765,160.4065,158.8305,155.014,151.611,148.8105,146.2065,142.95,139.769,135.762,133.2625,132.9615,132.6735,131.684,130.197,119.7685,108.7985,105.051,95.4165,84.883,85.093,92.7035,96.2365,94.0255,89.826,87.0805,86.004,84.8015,84.1765,83.379,80.527,74.7165,68.1895,63.107,58.7315,55.028,50.4435,45.3315,39.913,34.7475,29.8605,22.0065,13.534,9.223,7.3205,6.446,6.3235,5.1535,3.54,2.382,1.57,1.0095,1.458
13673,Estimates,Belgium,,56,BEL,BE,56.0,Country/Area,926,2010.0,127.8965,128.0525,127.5035,126.0915,124.4265,122.189,119.709,117.872,118.8295,120.8065,120.898,120.4945,121.6585,122.644,122.3815,122.6395,125.5875,130.36,134.409,135.2525,134.2175,133.653,133.4155,133.3285,132.6735,133.059,134.915,137.816,141.1815,143.124,143.2565,141.998,140.652,139.433,137.9865,139.2395,143.564,148.6155,153.411,155.6185,155.6785,154.646,155.2875,158.474,162.4085,166.5805,167.344,163.941,162.501,161.3265,160.063,158.435,154.5605,151.0725,148.2135,145.593,142.2925,139.0165,134.886,132.3665,131.9505,131.4645,130.3385,128.932,118.3625,107.4845,103.683,94.11,83.646,83.857,91.0365,94.493,92.137,87.844,85.061,83.703,82.2905,81.3795,80.2845,77.13,71.098,64.49,59.38,54.7685,50.777,46.0785,40.912,35.6065,30.5465,25.8075,18.7265,11.294,7.5285,5.837,5.0075,4.8015,3.7975,2.5325,1.65,1.0505,1.523
13674,Estimates,Belgium,,56,BEL,BE,56.0,Country/Area,926,2011.0,127.8545,129.02,129.013,128.433,126.835,125.16,122.902,120.266,118.573,119.6335,121.5735,121.643,121.1285,122.1255,123.233,123.1435,123.5985,126.708,132.22,136.0385,136.951,136.2065,135.769,135.514,135.173,134.6915,134.778,136.805,139.6985,142.924,144.807,144.6345,143.3305,141.8815,140.393,138.7945,140.1145,144.4915,149.6115,154.01,156.458,156.2005,155.056,155.682,158.6265,162.493,166.665,167.353,164.0485,162.553,161.0245,159.7,157.993,154.032,150.4975,147.608,144.9295,141.5165,138.13,133.9765,131.323,130.7335,130.103,129.0445,127.4285,116.954,106.0965,102.262,92.7455,82.443,82.3675,89.386,92.625,90.1245,85.838,82.8605,81.316,79.653,78.449,76.984,73.4855,67.351,60.798,55.482,50.657,46.5145,41.7365,36.6405,31.419,26.487,22.028,15.6595,9.261,6.091,4.5835,3.802,3.5615,2.737,1.7695,1.114,1.6035
13675,Estimates,Belgium,,56,BEL,BE,56.0,Country/Area,926,2012.0,126.528,129.0075,130.031,130.0155,129.242,127.608,125.9175,123.4875,120.9775,119.39,120.407,122.312,122.2845,121.628,122.76,124.014,124.1105,124.7245,128.582,133.89,137.7775,138.976,138.377,137.924,137.4175,137.2255,136.444,136.709,138.714,141.458,144.629,146.192,145.999,144.564,142.8445,141.1955,139.677,141.05,145.526,150.221,154.8605,156.9955,156.622,155.458,155.877,158.7325,162.616,166.706,167.498,164.115,162.2645,160.636,159.2495,157.466,153.4415,149.873,146.9475,144.135,140.608,137.1635,132.9005,130.1075,129.3755,128.8085,127.535,125.9125,115.4595,104.6265,100.775,91.418,80.9885,80.8365,87.619,90.588,88.033,83.6365,80.5565,78.74,76.815,75.311,73.39,69.6545,63.583,56.913,51.3815,46.433,42.12,37.318,32.279,27.22,22.6005,18.4315,12.8155,7.414,4.769,3.497,2.8235,2.5655,1.9055,1.1905,1.69
13676,Estimates,Belgium,,56,BEL,BE,56.0,Country/Area,926,2013.0,125.247,127.711,130.0655,131.087,130.887,130.041,128.4085,126.535,124.2145,121.812,120.1785,121.146,122.968,122.8015,122.3015,123.562,125.0045,125.24,126.582,130.2585,135.6635,139.832,141.179,140.5765,139.864,139.5085,139.008,138.399,138.651,140.473,143.169,146.003,147.5755,147.247,145.5375,143.6405,142.075,140.6075,142.107,146.147,151.0665,155.408,157.439,157.0225,155.6685,155.996,158.876,162.6825,166.9035,167.5735,163.819,161.864,160.1975,158.7485,156.877,152.8025,149.2235,146.153,143.225,139.6405,136.0875,131.6665,128.746,128.0935,127.319,125.9885,124.273,113.836,103.079,99.3065,89.8075,79.466,79.2105,85.6835,88.4495,85.7385,81.284,77.969,75.944,73.7795,71.8505,69.594,65.782,59.5695,52.731,47.097,42.02,37.5885,32.7905,27.8815,23.15,18.8895,15.074,10.234,5.77,3.61,2.574,2.016,1.7695,1.2685,1.7685
13677,Estimates,Belgium,,56,BEL,BE,56.0,Country/Area,926,2014.0,124.08,126.438,128.8105,131.17,132.0115,131.724,130.884,129.0685,127.292,125.0695,122.611,120.923,121.822,123.4935,123.501,123.1155,124.561,126.137,127.085,128.2385,132.0175,137.7335,142.067,143.4105,142.5325,141.9805,141.328,140.9855,140.36,140.415,142.179,144.529,147.391,148.823,148.222,146.3175,144.53,142.999,141.68,142.754,147.0055,151.6285,155.8685,157.836,157.2265,155.7775,156.1825,158.9735,162.9105,166.9995,167.2915,163.4255,161.454,159.7245,158.2045,156.2485,152.1405,148.435,145.295,142.2875,138.5925,134.8665,130.3275,127.502,126.6625,125.79,124.3335,122.5375,112.183,101.5795,97.568,88.167,77.906,77.508,83.7575,86.2125,83.414,78.8145,75.336,73.036,70.5495,68.3025,65.88,61.793,55.3895,48.559,42.8215,37.6825,33.2415,28.5365,23.882,19.4955,15.5985,12.1775,8.056,4.418,2.6875,1.8605,1.41,1.1935,1.8895
13678,Estimates,Belgium,,56,BEL,BE,56.0,Country/Area,926,2015.0,122.8165,125.2695,127.556,129.9515,132.1405,132.8665,132.611,131.576,129.853,128.1725,125.877,123.355,121.605,122.3545,124.2055,124.3165,124.1065,125.6975,127.993,128.724,129.9525,134.062,139.9835,144.3225,145.359,144.657,143.828,143.348,142.981,142.123,142.13,143.5255,145.9,148.6095,149.7745,148.9995,147.206,145.446,144.094,142.3305,143.636,147.604,152.1035,156.2505,158.0285,157.3045,155.978,156.311,159.244,163.032,166.7695,166.8815,163.01,160.977,159.2105,157.616,155.609,151.3675,147.5975,144.334,141.221,137.37,133.5155,129.043,126.0505,125.138,124.1755,122.629,120.7835,110.5475,99.817,95.8205,86.489,76.268,75.7985,81.654,83.9285,80.936,76.23,72.497,69.855,67.1215,64.736,61.953,57.536,51.1295,44.2745,38.521,33.41,28.99,24.499,20.1155,16.1075,12.6095,9.5395,6.118,3.268,1.9305,1.2925,0.9475,1.8935
13679,Estimates,Belgium,,56,BEL,BE,56.0,Country/Area,926,2016.0,121.61,124.001,126.404,128.706,130.948,132.996,133.776,133.33,132.3805,130.7615,129,126.627,124.0485,122.1505,123.082,125.015,125.2975,125.2415,127.567,129.6205,130.392,131.935,136.2695,142.237,146.267,147.4775,146.512,145.8665,145.3875,144.735,143.8285,143.4725,144.8845,147.093,149.5305,150.5165,149.887,148.114,146.5715,144.7425,143.2095,144.2595,148.104,152.484,156.4295,158.068,157.4875,156.118,156.648,159.3705,162.833,166.3605,166.455,162.5305,160.471,158.6535,157.04,154.8585,150.542,146.636,143.2535,139.9575,135.983,132.1865,127.568,124.519,123.5455,122.492,120.875,119.028,108.6935,98.052,93.9965,84.671,74.565,73.8545,79.4325,81.3755,78.291,73.384,69.382,66.5175,63.642,60.896,57.7225,53.1375,46.6765,39.8845,34.1605,29.1425,24.903,20.6485,16.6215,13.01,9.865,7.252,4.5345,2.3475,1.337,0.8645,1.727
13680,Estimates,Belgium,,56,BEL,BE,56.0,Country/Area,926,2017.0,120.5775,122.7575,125.136,127.56,129.705,131.8055,133.92,134.5115,134.1555,133.3035,131.604,129.7595,127.3285,124.6,122.894,123.8845,125.974,126.4145,127.1025,129.18,131.2545,132.3165,134.069,138.4745,144.169,148.3835,149.325,148.5485,147.932,147.156,146.456,145.156,144.84,146.0595,147.9885,150.2205,151.394,150.7975,149.263,147.2065,145.6145,143.831,144.778,148.497,152.67,156.4505,158.251,157.6255,156.471,156.7845,159.2155,162.437,165.95,165.992,162.0405,159.938,158.1255,156.3275,154.0695,149.625,145.595,142.0115,138.582,134.668,130.744,126.0645,122.9425,121.8655,120.768,119.135,117.035,106.7995,96.201,92.019,82.81,72.698,71.8585,77.041,78.756,75.4505,70.3775,66.186,63.1415,59.973,56.882,53.3805,48.56,42.166,35.5085,29.9265,25.1105,21.047,17.099,13.4865,10.2895,7.5845,5.4185,3.283,1.6445,0.9055,1.598
13681,Estimates,Belgium,,56,BEL,BE,56.0,Country/Area,926,2018.0,119.047,121.669,123.8635,126.2905,128.5645,130.547,132.728,134.658,135.342,135.1005,134.153,132.3715,130.4715,127.8815,125.361,123.694,124.8195,127.0555,128.258,128.6955,130.794,133.1395,134.386,136.2085,140.3475,146.2475,150.222,151.348,150.631,149.7085,148.8995,147.7695,146.5165,146.0105,146.928,148.6565,151.07,152.2745,151.9745,149.87,148.075,146.234,144.3435,145.167,148.704,152.689,156.6305,158.372,157.9775,156.6035,156.683,158.8325,162.0505,165.512,165.4985,161.518,159.419,157.424,155.572,153.147,148.601,144.3835,140.6675,137.26,133.205,129.201,124.4905,121.262,120.1555,119.054,117.142,115.0015,104.8315,94.1915,89.983,80.7535,70.796,69.73,74.5585,75.8915,72.358,67.142,62.8795,59.57,56.033,52.642,48.8205,43.886,37.5895,31.1395,25.786,21.2285,17.4205,13.864,10.6705,7.8935,5.654,3.91,2.288,1.1055,1.5305
13682,Estimates,Belgium,,56,BEL,BE,56.0,Country/Area,926,2019.0,117.456,120.101,122.745,124.995,127.29,129.386,131.4485,133.4615,135.483,136.2935,135.962,134.917,133.1025,131.0275,128.6605,126.1535,124.6045,125.8655,128.8755,129.821,130.28,132.645,135.162,136.463,137.9915,142.349,148.058,152.2275,153.4325,152.3885,151.446,150.2015,149.1275,147.6675,146.864,147.581,149.4925,151.909,153.4625,152.5725,150.734,148.683,146.7315,144.7015,145.3835,148.716,152.853,156.739,158.7445,158.104,156.5115,156.308,158.46,161.6185,165.0225,164.9655,161.0085,158.7375,156.7265,154.683,152.1555,147.419,143.083,139.36,135.7855,131.637,127.626,122.823,119.5995,118.5005,117.102,115.1005,112.891,102.691,92.133,87.7505,78.705,68.748,67.5055,71.8905,72.8295,69.1075,63.8995,59.4125,55.746,52.002,48.3035,44.227,39.183,33.0505,26.926,21.8835,17.6785,14.208,11.0165,8.235,5.919,4.106,2.745,1.551,1.631
13683,Estimates,Belgium,,56,BEL,BE,56.0,Country/Area,926,2020.0,115.905,118.489,121.153,123.8475,125.963,128.099,130.264,132.172,134.2745,136.4225,137.156,136.732,135.655,133.6665,131.8175,129.454,127.0515,125.629,127.64,130.42,131.358,132.083,134.63,137.1865,138.1705,139.8945,144.094,150.0225,154.296,155.175,154.112,152.744,151.547,150.259,148.5085,147.497,148.393,150.308,153.0715,154.0585,153.4255,151.331,149.1785,147.0635,144.9035,145.4,148.864,152.9605,157.0925,158.855,157.9875,156.132,155.9375,158.02,161.1345,164.4805,164.4385,160.32,158.03,155.8355,153.687,150.966,146.1135,141.749,137.861,134.1905,130.018,125.882,121.075,117.8645,116.4845,114.977,112.851,110.4755,100.3375,89.7105,85.3595,76.279,66.415,64.9565,68.8175,69.353,65.5085,60.0875,55.349,51.4785,47.4545,43.479,39.155,34.1625,28.254,22.4835,17.9165,14.176,11.082,8.3305,6.0355,4.1935,2.8095,1.8075,1.921
13684,Estimates,Belgium,,56,BEL,BE,56.0,Country/Area,926,2021.0,116.052,116.9115,119.5065,122.225,124.788,126.758,128.9585,130.977,132.9715,135.1935,137.279,137.9355,137.4765,136.2295,134.4645,132.627,130.359,128.062,127.3395,129.16,131.934,133.107,134.01,136.616,138.855,139.9905,141.5525,145.981,152.043,156.0305,156.8805,155.404,154.0705,152.673,151.0905,149.1255,148.2825,149.177,151.4275,153.649,154.8945,154.008,151.8175,149.4975,147.2495,144.913,145.539,148.974,153.296,157.2065,158.745,157.6235,155.778,155.521,157.558,160.613,163.9595,163.7385,159.6005,157.1385,154.8395,152.491,149.644,144.766,140.237,136.2345,132.5265,128.213,124.063,119.286,115.834,114.3395,112.6875,110.3925,107.889,97.6375,87.186,82.6485,73.626,63.8575,62.142,65.539,65.8035,61.687,56.081,51.227,47.102,42.838,38.607,34.2525,29.318,23.701,18.4905,14.423,11.096,8.4155,6.1315,4.296,2.8825,1.8595,2.284
13685,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1950.0,830.041,822.1425,816.6235,801.281,690.0425,581.906,575.404,553.9135,508.472,496.2785,536.1145,562.4785,566.649,574.3475,583.3725,598.004,610.3785,625.5505,646.6245,655.594,648.5445,637.635,640.731,644.18,650.5395,645.793,642.2485,647.211,663.618,681.9975,553.81,396.655,352.031,321.506,351.1625,491.8385,599.625,609.747,598.1395,599.1295,617.139,619.399,617.097,614.3105,615.612,613.3585,610.976,612.327,610.5405,594.103,574.7795,555.077,535.794,524.745,491.7405,463.5,462.155,447.5155,432.6345,421.8905,417.8915,417.6415,408.575,397.222,387.7095,379.963,363.8545,350.709,339.105,319.1115,305.8785,296.8065,284.401,273.619,256.394,233.7325,210.123,192.2845,160.08,135.4185,125.3455,105.6765,89.63,77.5525,63.656,50.8145,40.931,32.0925,23.9655,17.838,13.2635,9.0245,5.7665,3.8465,2.4875,1.51,0.965,0.613,0.3685,0.219,0.2145
13686,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1951.0,812.0295,819.067,822.5415,817.935,803.1105,689.3015,583.726,575.876,556.31,508.6565,497.8575,537.449,563.3725,565.9255,575.61,583.115,598.9545,610.353,627.3175,644.5395,655.8845,648.873,638.5805,641.489,644.525,650.9325,645.4,642.2295,647.262,660.147,681.7875,554.04,396.27,352.5815,321.5265,351.5235,491.311,598.1185,609.212,597.098,598.56,615.4395,618.405,614.8155,611.293,612.341,609.8745,606.64,607.753,608.059,589.329,569.6775,549.7925,530.564,519.663,485.99,458.083,456.663,440.524,426.7245,415.3255,410.5545,409.855,399.8265,388.0395,377.793,369.409,352.944,339.265,326.6545,306.4235,292.7725,282.7235,269.66,257.651,239.6725,216.5905,193.3155,175.36,144.571,120.903,110.5285,91.8705,76.699,65.4405,52.8495,41.41,32.662,25.0965,18.3465,13.4345,9.791,6.47,4.0305,2.6275,1.6495,0.975,0.6065,0.3735,0.217,0.2395
13687,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1952.0,797.573,802.6495,819.545,823.923,820.228,802.508,691.0835,584.2525,578.4995,556.575,510.277,499.198,538.445,562.7765,567.225,575.5,584.0475,598.956,612.213,625.663,645.1155,656.2215,649.861,639.437,642.067,645.213,650.6505,645.519,642.411,644.3675,660.233,682.2505,553.594,396.904,352.5415,321.742,351.3135,490.2865,597.684,608.2485,596.643,597.1015,614.516,616.374,611.9665,608.053,608.907,605.72,602.1495,605.3585,603.278,584.203,564.391,544.4055,525.3675,513.6805,480.305,452.6735,449.5175,434.569,420.158,408.1085,402.956,401.204,390.735,378.225,367.3555,358.4565,341.636,326.9935,313.776,293.4495,279.109,268.2125,254.142,241.179,222.458,199.5655,176.512,158.5025,129.218,106.783,96.291,78.797,64.843,54.3625,43.084,33.1165,25.5615,19.19,13.8255,9.92,7.057,4.5685,2.7745,1.7565,1.0725,0.6175,0.3725,0.2225,0.255
13688,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1953.0,785.737,790.3005,803.7795,821.1165,826.2925,819.837,804.6955,691.5625,586.873,578.851,558.376,511.642,500.2605,537.964,564.176,567.3015,576.483,584.087,600.897,610.9995,626.6825,645.6185,657.2115,650.735,640.299,643.1315,645.1905,650.9165,645.832,640.0405,644.617,661.1655,681.9115,554.2045,396.915,352.7615,321.5915,350.7765,490.201,596.8585,607.883,595.4195,596.4245,612.7625,613.7125,608.889,604.7155,604.903,601.3315,599.864,600.676,598.1415,578.963,558.9155,538.9885,519.3635,507.587,474.6065,445.6765,443.526,427.884,412.915,400.6795,394.6045,392.3185,381.077,367.848,356.549,347.0765,329.3765,314.2015,300.555,279.869,264.9535,252.8445,237.967,223.975,205.1195,182.373,159.673,141.646,114.1515,93.1745,82.692,66.705,53.993,44.373,34.46,25.9385,19.595,14.4805,10.219,7.1735,4.9595,3.115,1.844,1.1375,0.675,0.3775,0.221,0.266
13689,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1954.0,778.2645,779.82,792.0195,805.69,823.664,826.1145,822.4725,805.3675,694.02,587.215,580.9615,559.8675,512.776,499.8945,539.4995,564.478,568.3555,576.6015,586.0975,599.998,612.4065,627.5175,646.805,658.0815,651.7605,641.641,643.319,645.6685,651.3785,643.9085,640.401,645.607,661.184,682.894,554.099,397.255,352.5465,321.1455,350.8915,489.7535,596.632,606.781,594.8315,594.9795,610.3235,610.852,605.6575,600.8275,600.57,599.1335,595.2935,595.63,592.906,573.504,553.3965,532.868,513.136,501.6225,467.408,439.8885,436.7415,420.526,405.3845,392.478,386.0375,382.779,370.8135,357.218,345.331,334.879,316.7655,301.1435,286.831,265.928,250.038,236.8305,221.048,206.741,187.7585,165.3255,142.9305,125.3455,99.885,80.165,70.168,55.7305,44.2165,35.564,27.0855,19.9805,14.8295,10.726,7.385,5.0405,3.4065,2.084,1.1975,0.717,0.4135,0.2235,0.2705
13690,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1955.0,780.137,773.2085,781.924,794.19,808.4865,823.776,828.7775,823.431,808.221,694.308,589.4885,582.6825,561.191,512.5945,501.501,540.0295,565.6245,568.539,578.7095,585.4905,601.7565,613.5445,629.0605,647.86,659.1995,653.2695,642.0545,644.1085,646.375,649.894,644.432,641.548,645.8995,662.7405,682.8865,554.393,397.0785,352.119,321.1485,350.801,489.981,595.7535,606.3135,593.6945,592.8745,607.6955,607.862,602.1205,596.731,598.606,594.796,590.5345,590.7205,587.6365,568.047,547.3495,526.625,507.3545,494.281,461.5095,433.3725,429.551,413.1485,397.341,384.2095,377.046,372.959,360.566,346.436,333.6915,322.6415,304.2605,288.004,273.062,251.6735,235.137,220.928,204.9775,190.084,171.094,148.826,127.2775,110.359,86.651,68.5825,59.099,46.0735,35.808,28.272,21.123,15.3165,11.146,7.875,5.2895,3.541,2.3245,1.3825,0.773,0.4505,0.2515,0.2815
13691,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1956.0,781.2285,776.252,775.919,784.374,797.2065,808.998,826.5225,829.739,826.772,808.6185,696.628,591.328,584.2995,561.1705,514.282,502.215,541.3025,565.916,570.7845,578.4525,587.615,603.1855,615.472,630.453,649.2775,660.9315,653.8505,643.1165,645.0325,645.4495,650.6,645.7345,642.1185,647.5365,663.0725,683.605,554.1085,396.7025,352.036,321.0125,351.254,489.5595,595.437,605.381,591.758,590.4755,604.8905,604.6125,598.1815,594.888,594.3795,590.136,585.832,585.457,582.081,562.005,540.9335,520.595,499.8175,487.959,454.5945,426.2705,421.994,404.9215,388.9435,375.339,367.302,362.5565,349.702,334.7075,321.3515,309.7025,290.7665,273.9435,258.149,236.5135,219.213,204.51,187.9565,172.7305,153.6105,132.129,111.5035,95.2145,73.682,57.4245,48.5385,36.991,28.209,21.814,15.9805,11.3835,8.0585,5.528,3.645,2.373,1.509,0.871,0.4735,0.2675,0.296
13692,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1957.0,785.583,778.399,779.4455,778.6675,787.665,798.14,811.979,827.5415,833.0385,827.2225,811.532,698.451,593.0875,584.3865,563.069,515.207,503.5435,541.6935,568.3125,570.879,581.006,589.3685,605.449,617.211,632.353,651.368,661.5905,655.055,644.2525,644.74,646.4395,652.1025,646.5945,643.9175,648.0775,664.553,683.5085,553.6855,396.671,351.8235,321.2795,351.2195,489.666,594.802,603.6465,589.573,588.0055,601.928,600.9065,596.542,590.8655,589.895,585.6275,580.6895,580.0515,576.0385,555.5225,534.8175,512.864,493.542,480.634,447.108,418.732,413.6595,396.476,379.996,365.601,357.121,351.7435,337.987,322.3075,308.31,295.928,276.628,259.018,242.5655,220.6215,203.165,187.7335,171.014,155.3425,136.6235,115.959,96.362,81.1105,61.8675,47.254,39.086,29.187,21.768,16.5205,11.8365,8.2165,5.673,3.801,2.438,1.535,0.9475,0.5315,0.2795,0.3115
13693,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1958.0,786.556,783.609,782.015,782.5065,782.272,789.061,801.3045,813.293,830.878,833.4165,830.814,813.831,700.252,593.217,586.6235,564.281,516.6185,504.0675,544.385,568.8575,573.9075,583.1035,591.9395,607.4945,619.5695,634.962,652.3195,662.9775,656.4095,644.626,646.1335,648.356,653.3125,648.637,644.7545,649.944,665.011,683.344,553.652,396.608,352.087,321.281,351.6905,489.743,593.507,601.7825,587.575,585.673,598.714,599.784,593.014,586.8695,585.9325,581.032,575.8055,574.4595,569.8165,549.7785,527.4075,506.8965,486.5285,473.192,439.659,411.036,405.562,387.8105,370.68,356.1635,347.1275,340.679,326.313,309.999,295.3185,282.3305,262.333,244.1995,227.109,205.509,187.631,171.775,154.69,139.1135,120.871,101.03,82.7855,68.7135,51.52,38.527,31.277,22.8695,16.749,12.4105,8.709,5.9205,3.9815,2.6035,1.6175,0.9905,0.594,0.323,0.3375
13694,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1959.0,790.7505,785.4265,787.671,785.3625,786.4025,784.1195,792.434,802.883,816.8035,831.318,837.182,833.6425,816.1305,700.382,595.6535,588.2215,565.936,517.331,506.949,545.428,572.3775,576.3725,586.007,594.275,610.3475,622.795,636.462,654.1245,664.621,657.4135,646.444,648.472,650.061,655.6545,649.764,646.9895,650.737,665.4295,683.616,553.592,397.06,352.0905,321.6085,352.2035,489.1485,591.999,600.024,585.6875,582.9635,598.079,596.7095,589.4185,583.346,581.7665,576.529,570.706,568.582,564.3175,542.573,521.6715,500.018,479.362,465.584,431.8595,403.3945,397.1495,378.777,361.621,346.732,336.91,329.7275,314.5245,297.501,282.3035,268.3035,247.955,229.1235,211.9685,190.4065,172.2625,155.8205,138.9485,123.4285,105.6205,87.1495,70.4795,57.518,42.3485,31.096,24.742,17.782,12.743,9.225,6.318,4.1795,2.7335,1.7435,1.054,0.626,0.364,0.38
13695,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1960.0,793.5455,790.3865,789.9055,791.212,789.5315,788.704,787.789,794.308,806.493,817.445,835.364,840.128,836.491,816.472,702.945,597.566,590.2455,566.8685,520.329,508.3905,549.5255,575.2885,579.6595,588.6575,597.6385,614.1035,624.8435,638.873,656.2375,666.221,659.564,649.224,650.7265,652.8415,657.09,652.413,648.128,651.564,666.27,683.8225,554.0275,397.195,352.351,322.007,352.1125,488.2395,590.4405,598.353,583.1865,582.68,595.259,593.297,586.0285,579.248,577.3075,571.6085,565.0005,563.2325,556.9675,536.7585,514.5205,492.5535,471.471,457.195,423.774,395.1345,387.955,369.452,351.978,336.61,326.1765,317.842,301.8115,284.2385,268.198,253.589,232.6095,213.7755,196.2265,174.7985,156.348,139.8795,123.172,107.8455,91.087,74.0875,58.843,47.125,34.0565,24.582,19.2315,13.4805,9.4235,6.6605,4.4485,2.86,1.823,1.13,0.663,0.3825,0.426
13696,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1961.0,797.6085,793.8955,795.2035,793.692,795.5905,792.2205,792.6635,790.025,798.061,807.2665,821.8165,838.556,843.1125,837.142,819.592,704.994,599.7685,591.476,570.16,522.0355,512.75,553.031,578.9675,582.5975,592.4675,601.821,616.649,627.792,641.4895,658.378,668.696,662.6995,651.957,653.9615,654.611,660.114,653.948,649.3145,652.6255,667.176,684.6435,554.1385,397.561,352.672,321.9465,351.7285,487.36,589.1815,596.083,583.157,580.2665,592.2105,590.2555,582.1435,574.9765,572.6625,566.2355,559.9625,556.1395,551.286,529.568,507.085,484.5105,463.171,448.76,415.243,386.279,378.7325,359.9135,342.009,326.232,314.8235,305.416,288.7435,270.4725,253.9545,238.367,217.4775,198.253,180.5395,159.234,140.958,124.508,108.0735,93.344,77.6565,62.1305,48.413,38.0705,27.118,19.256,14.6955,10.0455,6.871,4.7475,3.09,1.9325,1.1975,0.7215,0.411,0.47
13697,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1962.0,801.0915,798.2865,798.965,799.181,798.229,798.447,796.2805,795.1545,793.9285,798.9205,811.7205,825.2545,841.7625,843.889,840.7455,822.069,707.196,601.2075,595.1645,571.9985,526.267,516.598,557.151,582.094,586.6935,596.9475,604.8195,620.0085,630.7215,644.074,661.092,672.0795,665.7285,655.58,655.9525,657.8605,661.929,655.4245,650.434,653.8965,668.5625,684.9455,554.367,397.8945,352.5405,321.585,351.351,486.694,587.1445,596.298,580.971,577.6095,589.4365,586.533,578.005,570.4205,567.4065,561.378,553.0455,550.677,544.0025,522.105,498.853,475.954,454.55,439.587,405.8735,377.2825,369.101,349.818,331.56,314.9965,302.7235,292.3695,274.8655,256.133,238.6835,222.824,201.7325,182.3475,164.309,143.583,125.514,109.151,93.423,79.4865,65.0075,51.017,39.027,30.2025,21.1635,14.7105,10.9525,7.325,4.8905,3.285,2.083,1.2675,0.7645,0.446,0.5105
13698,Estimates,France,25,250,FRA,FR,250.0,Country/Area,926,1963.0,811.1645,801.9415,803.5775,803.0665,803.8455,801.2565,802.492,798.9425,799.245,794.869,803.429,815.221,828.7555,842.83,847.464,843.653,824.6225,708.7135,605.123,597.1685,576.26,530.1125,520.898,560.571,586.3515,591.3235,600.2215,608.547,623.215,633.6625,646.8895,664.68,675.3675,669.5505,657.733,659.339,659.8585,663.659,656.6195,651.999,655.3245,669.3095,685.419,554.435,397.7375,352.0825,321.1195,350.9975,485.1375,587.656,594.134,578.3595,575.02,585.682,582.331,573.32,565.059,562.497,554.3175,547.4555,543.1515,536.1155,513.4335,489.824,466.7155,444.875,429.2525,395.965,367.329,358.3605,338.7485,319.782,302.5195,289.3955,277.783,259.699,240.1755,222.498,205.9975,184.732,165.075,147.341,127.246,109.488,93.7255,78.939,65.9185,52.83,40.6805,30.521,23.198,15.873,10.7995,7.8795,5.128,3.3155,2.17,1.338,0.7915,0.462,0.542
